Iter,θ_p,θ_r,Start,Overhead %,CO₂ Save %,Score,Pauses,Budget,Stop
9,527,513,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
9,527,513,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
8,527,513,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
8,527,513,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
8,527,512,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
7,527,513,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
7,527,513,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
7,527,512,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
7,527,512,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
6,528,513,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
6,528,512,07-01,+50.1%,+1.12%,0.5056,84,✓ Yes,completed
6,529,511,07-01,+50.1%,+1.11%,0.5056,79,✓ Yes,completed
6,529,510,07-01,+50.1%,+1.11%,0.5056,79,✓ Yes,completed
4,528,511,07-01,+50.1%,+1.11%,0.5056,79,✓ Yes,completed
5,530,507,07-01,+50.2%,+1.11%,0.5056,69,✓ Yes,completed
6,530,509,07-01,+50.2%,+1.11%,0.5055,75,✓ Yes,completed
6,530,508,07-01,+50.2%,+1.11%,0.5055,75,✓ Yes,completed
8,528,514,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
8,528,513,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
8,528,513,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
7,528,514,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
7,528,514,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
7,528,513,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
6,529,514,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
6,529,513,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
5,529,513,07-01,+48.5%,+1.10%,0.5055,84,✓ Yes,completed
6,531,511,07-01,+48.6%,+1.10%,0.5055,72,✓ Yes,completed
6,531,510,07-01,+48.6%,+1.10%,0.5055,72,✓ Yes,completed
4,532,507,07-01,+48.4%,+1.10%,0.5055,69,✓ Yes,completed
9,527,516,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
9,527,515,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
9,527,515,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
8,527,516,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
8,527,516,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
8,527,515,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
8,527,515,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
7,527,516,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
7,527,515,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
7,527,515,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
6,528,516,07-01,+48.3%,+1.10%,0.5055,91,✓ Yes,completed
6,531,512,07-01,+48.1%,+1.10%,0.5055,73,✓ Yes,completed
5,530,511,07-01,+48.1%,+1.10%,0.5055,73,✓ Yes,completed
6,530,510,07-01,+49.9%,+1.10%,0.5055,77,✓ Yes,completed
7,526,513,07-01,+50.5%,+1.10%,0.5055,86,✓ Yes,completed
7,526,513,07-01,+50.5%,+1.10%,0.5055,86,✓ Yes,completed
7,526,512,07-01,+50.5%,+1.10%,0.5055,86,✓ Yes,completed
7,526,512,07-01,+50.5%,+1.10%,0.5055,86,✓ Yes,completed
6,527,512,07-01,+50.5%,+1.10%,0.5055,86,✓ Yes,completed
6,530,513,07-01,+48.7%,+1.10%,0.5055,79,✓ Yes,completed
6,530,512,07-01,+48.7%,+1.10%,0.5055,79,✓ Yes,completed
5,532,507,07-01,+48.5%,+1.10%,0.5055,67,✓ Yes,completed
7,527,512,07-01,+50.5%,+1.10%,0.5055,83,✓ Yes,completed
7,527,511,07-01,+50.5%,+1.10%,0.5055,83,✓ Yes,completed
6,528,512,07-01,+50.5%,+1.10%,0.5055,83,✓ Yes,completed
5,527,511,07-01,+50.5%,+1.10%,0.5055,83,✓ Yes,completed
