Iter,θ_p,θ_r,Start,Overhead %,CO₂ Save %,Score,Pauses,Budget,Stop
9,536,525,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
9,536,525,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
9,536,524,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
9,536,524,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
8,537,525,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
8,537,525,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
8,537,524,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
7,537,525,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
7,537,525,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
7,537,524,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
7,537,524,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
6,536,525,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
6,536,524,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
5,536,524,01-01,+40.2%,+2.39%,0.5119,582,✓ Yes,completed
6,537,521,01-01,+40.2%,+2.38%,0.5119,523,✓ Yes,completed
8,536,526,01-01,+40.4%,+2.38%,0.5119,617,✓ Yes,completed
8,536,526,01-01,+40.4%,+2.38%,0.5119,617,✓ Yes,completed
8,536,525,01-01,+40.4%,+2.38%,0.5119,617,✓ Yes,completed
7,536,526,01-01,+40.4%,+2.38%,0.5119,617,✓ Yes,completed
7,536,526,01-01,+40.4%,+2.38%,0.5119,617,✓ Yes,completed
7,536,525,01-01,+40.4%,+2.38%,0.5119,617,✓ Yes,completed
6,535,526,01-01,+40.4%,+2.38%,0.5119,617,✓ Yes,completed
4,536,525,01-01,+40.4%,+2.38%,0.5119,617,✓ Yes,completed
6,537,523,01-01,+39.5%,+2.38%,0.5119,537,✓ Yes,completed
6,537,525,01-01,+39.1%,+2.38%,0.5119,548,✓ Yes,completed
6,537,524,01-01,+39.1%,+2.38%,0.5119,548,✓ Yes,completed
5,538,524,01-01,+39.1%,+2.38%,0.5119,548,✓ Yes,completed
6,537,523,01-01,+39.8%,+2.38%,0.5119,531,✓ Yes,completed
6,537,522,01-01,+39.8%,+2.38%,0.5119,531,✓ Yes,completed
5,538,523,01-01,+39.8%,+2.38%,0.5119,531,✓ Yes,completed
9,536,524,01-01,+40.7%,+2.38%,0.5119,566,✓ Yes,completed
8,537,524,01-01,+40.7%,+2.38%,0.5119,566,✓ Yes,completed
