Iter,θ_p,θ_r,Start,Overhead %,CO₂ Save %,Score,Pauses,Budget,Stop
0,10,0,01-01,+200.0%,+83.28%,0.7331,1,✗ No,budget_exceeded
0,10,10,01-01,+200.0%,+83.28%,0.7331,1,✗ No,budget_exceeded
0,98,0,01-01,+200.0%,+83.28%,0.7331,1,✗ No,budget_exceeded
0,98,98,01-01,+200.0%,+83.28%,0.7331,1,✗ No,budget_exceeded
0,186,0,01-01,+200.0%,+83.28%,0.7331,1,✗ No,budget_exceeded
0,186,186,01-01,+200.0%,+78.58%,0.7143,23,✗ No,budget_exceeded
0,273,0,01-01,+200.0%,+82.23%,0.7289,1,✗ No,budget_exceeded
0,273,137,01-01,+200.0%,+80.88%,0.7235,3,✗ No,budget_exceeded
0,273,273,01-01,+200.0%,+45.52%,0.5821,93,✗ No,budget_exceeded
0,361,0,01-01,+200.0%,+82.13%,0.7285,1,✗ No,budget_exceeded
0,361,90,01-01,+200.0%,+82.13%,0.7285,1,✗ No,budget_exceeded
0,361,181,01-01,+200.0%,+63.45%,0.6538,20,✗ No,budget_exceeded
0,361,271,01-01,+175.7%,+29.68%,0.5309,63,✓ Yes,completed
0,361,361,01-01,+155.5%,+26.39%,0.5278,91,✓ Yes,completed
0,449,0,01-01,+200.0%,+79.27%,0.7171,1,✗ No,budget_exceeded
0,449,90,01-01,+200.0%,+79.27%,0.7171,1,✗ No,budget_exceeded
0,449,180,01-01,+188.3%,+24.58%,0.5042,15,✓ Yes,completed
0,449,269,01-01,+137.5%,+20.08%,0.5115,40,✓ Yes,completed
0,449,359,01-01,+115.1%,+17.59%,0.5128,46,✓ Yes,completed
0,449,449,01-01,+85.3%,+14.20%,0.5141,83,✓ Yes,completed
0,537,0,01-01,+200.0%,+78.94%,0.7158,1,✗ No,budget_exceeded
0,537,89,01-01,+200.0%,+78.94%,0.7158,1,✗ No,budget_exceeded
0,537,179,01-01,+158.5%,+13.68%,0.4755,7,✓ Yes,completed
0,537,268,01-01,+93.0%,+11.84%,0.5008,16,✓ Yes,completed
0,537,358,01-01,+72.9%,+9.57%,0.5018,19,✓ Yes,completed
0,537,447,01-01,+44.8%,+5.15%,0.4982,24,✓ Yes,completed
0,537,537,01-01,+20.0%,+3.68%,0.5047,36,✓ Yes,completed
0,624,0,01-01,+200.0%,+28.28%,0.5131,1,✗ No,budget_exceeded
0,624,89,01-01,+200.0%,+28.28%,0.5131,1,✗ No,budget_exceeded
0,624,178,01-01,+99.1%,+2.36%,0.4599,2,✓ Yes,completed
0,624,268,01-01,+36.9%,-0.80%,0.4784,2,✓ Yes,completed
0,624,357,01-01,+9.8%,-0.43%,0.4933,1,✓ Yes,completed
0,624,446,01-01,+1.7%,+0.84%,0.5025,2,✓ Yes,completed
0,624,535,01-01,+1.3%,+0.84%,0.5027,2,✓ Yes,completed
0,624,624,01-01,+0.6%,+0.43%,0.5014,5,✓ Yes,completed
0,712,0,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,89,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,178,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,267,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,356,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,445,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,534,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,623,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,712,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,0,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,89,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,178,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,267,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,356,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,444,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,533,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,622,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,711,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,800,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,10,0,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,10,10,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,98,0,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,98,98,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,186,0,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,186,186,03-03,+200.0%,+62.38%,0.6495,97,✗ No,budget_exceeded
0,273,0,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,273,137,03-03,+200.0%,+67.19%,0.6687,30,✗ No,budget_exceeded
0,273,273,03-03,+124.0%,+40.30%,0.5992,107,✓ Yes,completed
0,361,0,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,361,90,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,361,181,03-03,+109.2%,+35.95%,0.5892,33,✓ Yes,completed
0,361,271,03-03,+84.0%,+35.31%,0.5992,54,✓ Yes,completed
0,361,361,03-03,+73.9%,+32.14%,0.5916,67,✓ Yes,completed
0,449,0,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,449,90,03-03,+200.0%,+85.85%,0.7434,1,✗ No,budget_exceeded
0,449,180,03-03,+86.6%,+30.49%,0.5786,14,✓ Yes,completed
0,449,269,03-03,+58.1%,+25.59%,0.5733,36,✓ Yes,completed
0,449,359,03-03,+51.9%,+23.74%,0.5690,39,✓ Yes,completed
0,449,449,03-03,+42.4%,+21.22%,0.5637,58,✓ Yes,completed
0,537,0,03-03,+200.0%,+77.31%,0.7093,1,✗ No,budget_exceeded
0,537,89,03-03,+200.0%,+77.31%,0.7093,1,✗ No,budget_exceeded
0,537,179,03-03,+55.3%,+17.80%,0.5435,6,✓ Yes,completed
0,537,268,03-03,+27.8%,+12.73%,0.5370,13,✓ Yes,completed
0,537,358,03-03,+22.9%,+11.81%,0.5358,15,✓ Yes,completed
0,537,447,03-03,+17.6%,+10.31%,0.5324,18,✓ Yes,completed
0,537,537,03-03,+12.8%,+7.33%,0.5229,24,✓ Yes,completed
0,624,0,03-03,+200.0%,+66.55%,0.6662,1,✗ No,budget_exceeded
0,624,89,03-03,+200.0%,+66.55%,0.6662,1,✗ No,budget_exceeded
0,624,178,03-03,+27.3%,+8.60%,0.5207,2,✓ Yes,completed
0,624,268,03-03,+11.0%,+4.28%,0.5116,2,✓ Yes,completed
0,624,357,03-03,+7.1%,+3.15%,0.5090,2,✓ Yes,completed
0,624,446,03-03,+2.7%,+2.25%,0.5077,3,✓ Yes,completed
0,624,535,03-03,+1.7%,+1.59%,0.5055,3,✓ Yes,completed
0,624,624,03-03,+0.8%,+0.77%,0.5027,5,✓ Yes,completed
0,712,0,03-03,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,89,03-03,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,178,03-03,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
