Iter,θ_p,θ_r,Start,Overhead %,CO₂ Save %,Score,Pauses,Budget,Stop
9,31,31,08-05,+8.7%,+5.12%,0.5256,261,✓ Yes,completed
9,31,29,08-05,+9.5%,+5.35%,0.5267,213,✓ Yes,completed
9,31,26,08-05,+10.6%,+5.66%,0.5283,204,✓ Yes,completed
9,31,24,08-05,+12.9%,+6.00%,0.5300,193,✓ Yes,completed
9,31,22,08-05,+15.5%,+5.96%,0.5298,184,✓ Yes,completed
9,31,19,08-05,+22.0%,+5.86%,0.5293,164,✓ Yes,completed
9,31,17,08-05,+73.8%,+5.25%,0.5262,184,✓ Yes,completed
9,29,29,08-05,+10.9%,+5.81%,0.5291,314,✓ Yes,completed
9,29,26,08-05,+12.4%,+6.11%,0.5305,251,✓ Yes,completed
9,29,24,08-05,+15.9%,+6.42%,0.5321,235,✓ Yes,completed
9,29,22,08-05,+19.2%,+6.69%,0.5335,218,✓ Yes,completed
9,29,19,08-05,+28.5%,+6.34%,0.5317,196,✓ Yes,completed
9,29,17,08-05,+83.3%,+5.72%,0.5286,207,✓ Yes,completed
9,26,26,08-05,+15.0%,+6.51%,0.5325,397,✓ Yes,completed
9,26,24,08-05,+20.1%,+7.10%,0.5355,305,✓ Yes,completed
9,26,22,08-05,+25.5%,+7.05%,0.5352,284,✓ Yes,completed
9,26,19,08-05,+43.6%,+6.43%,0.5321,282,✓ Yes,completed
9,26,17,08-05,+130.5%,+2.93%,0.5147,263,✓ Yes,completed
9,24,24,08-05,+29.4%,+7.80%,0.5390,511,✓ Yes,completed
9,24,22,08-05,+37.9%,+7.87%,0.5394,415,✓ Yes,completed
9,24,19,08-05,+56.5%,+8.32%,0.5416,396,✓ Yes,completed
9,24,17,08-05,+154.4%,+5.28%,0.5264,383,✓ Yes,completed
9,22,22,08-05,+51.9%,+8.14%,0.5407,804,✓ Yes,completed
9,22,19,08-05,+71.6%,+9.85%,0.5493,569,✓ Yes,completed
9,19,19,08-05,+106.8%,+8.45%,0.5423,1.107,✓ Yes,completed
9,31,31,08-01,+8.8%,+5.18%,0.5259,263,✓ Yes,completed
9,31,29,08-01,+9.5%,+5.38%,0.5269,215,✓ Yes,completed
9,31,26,08-01,+10.6%,+5.63%,0.5282,206,✓ Yes,completed
9,31,24,08-01,+13.0%,+5.92%,0.5296,195,✓ Yes,completed
9,31,22,08-01,+15.3%,+5.95%,0.5297,185,✓ Yes,completed
9,31,19,08-01,+22.1%,+5.90%,0.5295,166,✓ Yes,completed
9,31,17,08-01,+73.9%,+5.13%,0.5256,186,✓ Yes,completed
9,29,29,08-01,+10.9%,+5.75%,0.5287,316,✓ Yes,completed
9,29,26,08-01,+12.4%,+6.10%,0.5305,253,✓ Yes,completed
9,29,24,08-01,+15.7%,+6.47%,0.5324,235,✓ Yes,completed
9,29,22,08-01,+19.3%,+6.64%,0.5332,220,✓ Yes,completed
9,29,19,08-01,+28.4%,+6.34%,0.5317,196,✓ Yes,completed
9,29,17,08-01,+83.4%,+5.71%,0.5285,209,✓ Yes,completed
9,26,26,08-01,+15.0%,+6.49%,0.5325,398,✓ Yes,completed
9,26,24,08-01,+20.0%,+7.19%,0.5360,304,✓ Yes,completed
9,26,22,08-01,+25.5%,+7.03%,0.5351,286,✓ Yes,completed
9,26,19,08-01,+43.4%,+6.43%,0.5321,279,✓ Yes,completed
9,26,17,08-01,+130.1%,+2.85%,0.5143,261,✓ Yes,completed
9,24,24,08-01,+28.5%,+7.91%,0.5396,504,✓ Yes,completed
9,24,22,08-01,+37.8%,+7.83%,0.5391,413,✓ Yes,completed
9,24,19,08-01,+56.6%,+8.13%,0.5406,397,✓ Yes,completed
9,24,17,08-01,+154.4%,+5.14%,0.5257,384,✓ Yes,completed
9,22,22,08-01,+51.7%,+8.03%,0.5401,802,✓ Yes,completed
9,22,19,08-01,+71.5%,+9.71%,0.5485,569,✓ Yes,completed
9,19,19,08-01,+105.9%,+8.46%,0.5423,1.102,✓ Yes,completed
9,31,31,07-26,+8.8%,+5.34%,0.5267,263,✓ Yes,completed
9,31,29,07-26,+9.5%,+5.49%,0.5275,215,✓ Yes,completed
9,31,26,07-26,+10.6%,+5.64%,0.5282,206,✓ Yes,completed
9,31,24,07-26,+13.0%,+6.00%,0.5300,195,✓ Yes,completed
9,31,22,07-26,+14.9%,+6.04%,0.5302,182,✓ Yes,completed
9,31,19,07-26,+22.1%,+5.94%,0.5297,166,✓ Yes,completed
9,31,17,07-26,+73.8%,+4.94%,0.5247,185,✓ Yes,completed
9,29,29,07-26,+10.9%,+5.74%,0.5287,316,✓ Yes,completed
9,29,26,07-26,+12.4%,+6.10%,0.5305,252,✓ Yes,completed
9,29,24,07-26,+15.3%,+6.51%,0.5325,232,✓ Yes,completed
9,29,22,07-26,+18.9%,+6.60%,0.5330,218,✓ Yes,completed
9,29,19,07-26,+28.4%,+6.04%,0.5302,196,✓ Yes,completed
9,29,17,07-26,+83.4%,+5.54%,0.5277,209,✓ Yes,completed
9,26,26,07-26,+14.7%,+6.54%,0.5327,394,✓ Yes,completed
9,26,24,07-26,+19.6%,+7.18%,0.5359,301,✓ Yes,completed
9,26,22,07-26,+25.0%,+7.11%,0.5355,283,✓ Yes,completed
9,26,19,07-26,+41.3%,+6.62%,0.5331,270,✓ Yes,completed
9,26,17,07-26,+129.4%,+2.70%,0.5135,253,✓ Yes,completed
9,24,24,07-26,+28.5%,+7.60%,0.5380,503,✓ Yes,completed
9,24,22,07-26,+37.4%,+7.74%,0.5387,406,✓ Yes,completed
9,24,19,07-26,+56.6%,+7.82%,0.5391,396,✓ Yes,completed
9,24,17,07-26,+154.0%,+4.90%,0.5245,381,✓ Yes,completed
9,22,22,07-26,+51.5%,+7.83%,0.5392,798,✓ Yes,completed
9,22,19,07-26,+71.1%,+9.51%,0.5476,562,✓ Yes,completed
9,22,17,07-26,+199.7%,+2.44%,0.5122,479,✓ Yes,completed
9,19,19,07-26,+101.9%,+8.73%,0.5436,1.088,✓ Yes,completed
9,31,31,07-20,+8.8%,+5.47%,0.5274,264,✓ Yes,completed
9,31,29,07-20,+9.6%,+5.73%,0.5287,216,✓ Yes,completed
9,31,26,07-20,+10.7%,+5.96%,0.5298,207,✓ Yes,completed
9,31,24,07-20,+13.0%,+6.07%,0.5303,196,✓ Yes,completed
9,31,22,07-20,+14.9%,+6.16%,0.5308,183,✓ Yes,completed
9,31,19,07-20,+22.2%,+6.16%,0.5308,167,✓ Yes,completed
9,31,17,07-20,+73.7%,+4.86%,0.5243,182,✓ Yes,completed
9,29,29,07-20,+11.0%,+5.98%,0.5299,316,✓ Yes,completed
9,29,26,07-20,+12.5%,+6.23%,0.5311,253,✓ Yes,completed
9,29,24,07-20,+15.4%,+6.59%,0.5330,233,✓ Yes,completed
9,29,22,07-20,+18.9%,+6.66%,0.5333,219,✓ Yes,completed
9,29,19,07-20,+28.4%,+6.17%,0.5308,197,✓ Yes,completed
9,29,17,07-20,+82.0%,+5.77%,0.5289,209,✓ Yes,completed
9,26,26,07-20,+14.7%,+6.71%,0.5336,390,✓ Yes,completed
9,26,24,07-20,+19.6%,+7.18%,0.5359,301,✓ Yes,completed
9,26,22,07-20,+24.5%,+7.32%,0.5366,280,✓ Yes,completed
9,26,19,07-20,+40.4%,+6.77%,0.5339,262,✓ Yes,completed
9,26,17,07-20,+120.8%,+3.58%,0.5179,248,✓ Yes,completed
9,24,24,07-20,+28.5%,+7.71%,0.5386,503,✓ Yes,completed
9,24,22,07-20,+37.1%,+7.88%,0.5394,402,✓ Yes,completed
9,24,19,07-20,+56.6%,+7.73%,0.5386,396,✓ Yes,completed
9,24,17,07-20,+153.9%,+4.82%,0.5241,378,✓ Yes,completed
9,22,22,07-20,+51.1%,+7.87%,0.5393,793,✓ Yes,completed
9,22,19,07-20,+70.7%,+9.51%,0.5475,558,✓ Yes,completed
9,22,17,07-20,+191.2%,+3.22%,0.5161,480,✓ Yes,completed
9,19,19,07-20,+100.8%,+8.86%,0.5443,1.081,✓ Yes,completed
9,31,31,07-14,+8.2%,+5.72%,0.5286,255,✓ Yes,completed
9,31,29,07-14,+9.3%,+5.79%,0.5289,213,✓ Yes,completed
9,31,26,07-14,+10.7%,+5.91%,0.5295,208,✓ Yes,completed
9,31,24,07-14,+13.1%,+6.06%,0.5303,197,✓ Yes,completed
9,31,22,07-14,+15.0%,+6.10%,0.5305,184,✓ Yes,completed
9,31,19,07-14,+21.5%,+6.04%,0.5302,167,✓ Yes,completed
9,31,17,07-14,+73.7%,+4.68%,0.5234,181,✓ Yes,completed
9,29,29,07-14,+10.9%,+6.01%,0.5301,315,✓ Yes,completed
9,29,26,07-14,+12.5%,+6.27%,0.5314,253,✓ Yes,completed
9,29,24,07-14,+15.4%,+6.58%,0.5329,233,✓ Yes,completed
9,29,22,07-14,+18.5%,+6.65%,0.5332,218,✓ Yes,completed
9,29,19,07-14,+27.9%,+6.17%,0.5308,196,✓ Yes,completed
9,29,17,07-14,+80.7%,+5.76%,0.5288,208,✓ Yes,completed
9,26,26,07-14,+14.8%,+6.61%,0.5331,391,✓ Yes,completed
9,26,24,07-14,+19.3%,+7.07%,0.5353,299,✓ Yes,completed
9,26,22,07-14,+24.4%,+7.35%,0.5367,279,✓ Yes,completed
9,26,19,07-14,+40.1%,+6.65%,0.5332,257,✓ Yes,completed
9,26,17,07-14,+112.3%,+4.19%,0.5209,246,✓ Yes,completed
9,24,24,07-14,+28.3%,+7.68%,0.5384,494,✓ Yes,completed
9,24,22,07-14,+36.4%,+7.91%,0.5395,395,✓ Yes,completed
9,24,19,07-14,+56.3%,+7.41%,0.5370,392,✓ Yes,completed
9,24,17,07-14,+153.2%,+4.59%,0.5230,370,✓ Yes,completed
9,22,22,07-14,+50.8%,+7.66%,0.5383,787,✓ Yes,completed
9,22,19,07-14,+70.2%,+9.33%,0.5467,553,✓ Yes,completed
9,22,17,07-14,+190.1%,+3.05%,0.5153,481,✓ Yes,completed
9,19,19,07-14,+100.7%,+8.67%,0.5434,1.080,✓ Yes,completed
9,31,31,07-08,+8.3%,+5.88%,0.5294,257,✓ Yes,completed
9,31,29,07-08,+9.0%,+6.16%,0.5308,210,✓ Yes,completed
9,31,26,07-08,+10.3%,+6.25%,0.5313,206,✓ Yes,completed
9,31,24,07-08,+13.1%,+6.44%,0.5322,199,✓ Yes,completed
